EventResidentCounty,Individuals Tested,Individuals Positive,Total Recovered,Total Deaths
Adair,0,1,0,0
Appanoose,0,3,0,2
Boone,0,23,0,0
Carroll,0,5,0,0
Clarke,0,3,0,0
Dallas,0,537,0,1
Davis,0,1,0,0
Decatur,0,0,0,0
Greene,0,11,0,0
Guthrie,0,22,0,0
Jasper,0,193,0,1
Lucas,0,0,0,0
Madison,0,9,0,1
Mahaska,0,16,0,1
Marion,0,12,0,0
Marshall,0,603,0,2
Monroe,0,1,0,0
Polk,0,1476,0,40
Poweshiek,0,68,0,4
Ringgold,0,0,0,0
Story,0,33,0,1
Tama,0,286,0,8
Union,0,1,0,0
Warren,0,26,0,0
Wayne,0,1,0,0
Butler,0,8,0,0
Cerro Gordo,0,14,0,0
Chickasaw,0,5,0,0
Floyd,0,1,0,0
Franklin,0,3,0,0
Hancock,0,3,0,0
Hardin,0,9,0,0
Kossuth,0,2,0,0
Mitchell,0,3,0,0
Winnebago,0,2,0,0
Worth,0,1,0,0
Wright,0,3,0,0
Buena Vista,0,8,0,0
Calhoun,0,1,0,0
Cherokee,0,4,0,0
Clay,0,5,0,0
Dickinson,0,6,0,0
Emmet,0,0,0,0
Hamilton,0,7,0,0
Humboldt,0,4,0,0
Ida,0,0,0,0
Lyon,0,14,0,0
Monona,0,10,0,0
O'Brien,0,11,0,0
Osceola,0,13,0,0
Palo Alto,0,0,0,0
Plymouth,0,23,0,0
Pocahontas,0,3,0,0
Sac,0,1,0,0
Sioux,0,17,0,0
Webster,0,6,0,0
Woodbury,0,1112,0,2
Adams,0,0,0,0
Audubon,0,5,0,0
Cass,0,1,0,0
Crawford,0,51,1,1
Fremont,0,0,0,0
Harrison,0,16,0,0
Mills,0,3,0,0
Montgomery,0,1,0,0
Page,0,8,0,0
Pottawattamie,0,44,0,2
Shelby,0,12,0,0
Taylor,0,1,0,0
Cedar,0,31,0,0
Clinton,0,50,0,0
Des Moines,0,18,0,1
Henry,0,33,0,1
Iowa,0,21,0,0
Jackson,0,6,0,0
Jefferson,0,6,0,0
Johnson,0,498,0,6
Keokuk,0,3,0,0
Lee,0,13,0,0
Louisa,0,277,0,2
Muscatine,0,372,0,16
Scott,0,241,0,7
Van Buren,0,8,0,0
Wapello,0,61,0,0
Washington,0,145,0,7
Allamakee,0,98,0,3
Benton,0,33,0,1
Black Hawk,0,1312,0,15
Bremer,0,53,0,5
Buchanan,0,20,0,0
Clayton,0,16,0,1
Delaware,0,5,0,0
Dubuque,0,136,0,5
Fayette,0,22,0,0
Grundy,0,15,0,0
Howard,0,10,0,0
Jones,0,24,0,0
Linn,0,731,0,47
Winneshiek,0,18,0,0
Pending Investigation,0,124,0,0
